Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2YS,2009.10,4995.183878,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2009.11,4976.975781,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2009.12,5816.638271,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.01,4941.121818,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.02,4836.576861,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.03,5577.115396,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.04,5186.731657,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.05,5055.064045,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.06,5489.08512,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.07,5139.015021,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.08,5323.163888,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.09,5532.102058,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.10,5191.292072,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.11,5258.071767,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2010.12,6187.806918,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.01,4917.713901,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.02,5031.206984,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.03,5975.490416,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.04,5185.779321,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.05,5412.01358,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.06,5813.401951,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.07,5261.408019,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.08,5956.568985,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.09,5437.695187,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.10,5357.39223,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.11,5865.051305,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2011.12,6093.58302,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.01,5256.809969,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.02,5705.550033,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.03,5657.334755,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.04,5472.561152,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.05,6275.530888,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.06,5387.109168,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.07,5579.926136,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.08,6247.916669,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.09,5492.802937,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.10,6086.437637,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.11,5880.482323,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2012.12,6128.397853,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.01,5879.767601,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.02,5439.188842,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.03,5801.931047,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.04,5736.011432,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.05,6413.908174,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.06,5622.774878,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.07,6225.792502,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.08,6009.908439,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.09,5804.175577,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.10,6551.332774,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.11,5901.872087,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2013.12,6627.242051,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.01,5998.24873,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.02,5720.274598,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.03,6028.378306,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.04,6535.155044,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.05,6221.801512,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.06,5902.801584,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.07,6737.076799,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.08,6200.863301,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.09,6139.314079,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.10,6743.321337,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.11,6211.532556,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2014.12,7096.228056,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.01,6042.680442,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.02,6001.624375,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.03,6509.383144,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.04,6920.065658,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.05,6328.707369,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.06,6303.988285,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.07,6923.486839,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.08,6473.493481,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.09,6958.913804,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.10,6530.909258,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.11,6580.303332,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2015.12,7643.548348,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.01,6317.610301,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.02,6388.259132,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.03,7591.481601,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.04,6535.757853,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.05,6867.501542,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.06,7295.220813,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.07,6654.832181,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.08,7557.018682,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.09,6963.78325,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.10,6722.115964,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.11,7564.989276,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2016.12,7699.509326,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.01,6659.74337,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.02,6717.207013,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.03,7854.012086,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.04,6978.515354,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.05,7907.829603,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
MEIM.S2YS,2017.06,7109.171646,,R,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,Service industries,Seasonally adjusted,,
